county,zip,res_ratio,bus_ratio,oth_ratio,tot_ratio
12095,32824,0.029966152,0.021812596,0.012860021,0.028324612
12095,32832,0.019066437,0.003130715,0.010104302,0.017052927
12095,32818,0.028961225,0.009450662,0.021067915,0.026646373
12095,32827,0.011524398,0.008002341,0.006311485,0.010921570
12095,32814,0.010003429,0.007446419,0.011793291,0.009837949
12095,32817,0.025783486,0.014453954,0.029542491,0.024846608
12095,32860,0.002094728,0.004813108,0.000059263,0.002264175
12095,32710,0.000908168,0.001989613,0.000029631,0.000972221
12095,32704,0.003510452,0.008763075,0.000059263,0.003861395
12095,32751,0.012510652,0.025791822,0.018964087,0.014139158
12095,32807,0.022488618,0.027035330,0.043943345,0.023985787
12095,32853,0.001778991,0.006612537,0.000059263,0.002173029
12095,32820,0.005827553,0.001916466,0.000533365,0.005182284
12095,32765,0.000006790,0.000000000,0.000000000,0.000005787
12095,32768,0.001582080,0.002150538,0.000059263,0.001563944
12095,32868,0.003938224,0.006641797,0.000059263,0.004016198
12095,32854,0.001778991,0.007226977,0.000059263,0.002233793
12095,32872,0.002113400,0.004608295,0.000059263,0.002259835
12095,32816,0.000000000,0.000014630,0.006133697,0.000300925
12095,32794,0.002853515,0.007797528,0.000059263,0.003206014
12095,32709,0.001989482,0.000351108,0.000414839,0.001750576
12095,32792,0.025048464,0.029624753,0.061485125,0.027280053
12095,32804,0.016430203,0.034072123,0.019586346,0.018328967
12095,32805,0.016915691,0.028761612,0.031616688,0.018804950
12095,32806,0.021344496,0.031497330,0.027171981,0.022633069
12095,32808,0.032559948,0.027196255,0.046550907,0.032712626
12095,32798,0.004208128,0.002150538,0.000562996,0.003826673
12095,32801,0.018864433,0.041269841,0.023290269,0.021296265
12095,32802,0.004136833,0.009450662,0.000059263,0.004463246
12097,34742,0.015110233,0.029986110,0.000215077,0.015350128
12097,33837,0.000000000,0.000490236,0.000645231,0.000066093
12097,34771,0.055760386,0.027616635,0.005376922,0.051282757
12097,34747,0.118750937,0.104502002,0.257769653,0.124910499
12097,34769,0.071845473,0.083258436,0.066673836,0.072349941
12097,34745,0.015835125,0.027861753,0.000215077,0.015845827
12097,34744,0.125843623,0.207288177,0.107323368,0.130385213
12097,33897,0.000000000,0.000245118,0.000000000,0.000016523
12097,32821,0.000387442,0.000000000,0.000322615,0.000358004
12097,32837,0.000000000,0.000081706,0.000000000,0.000005508
12097,33848,0.005542919,0.004330419,0.000430154,0.005199326
12097,34770,0.011860721,0.040281069,0.000215077,0.013180071
12097,34772,0.068171024,0.013318082,0.025701688,0.062298278
12097,34746,0.143847173,0.114061606,0.190880740,0.144248246
12097,34972,0.001218567,0.001389002,0.000107538,0.001173153
12097,34759,0.014954007,0.017485089,0.001613077,0.014441348
12097,34743,0.080400440,0.022387450,0.037423379,0.074288673
12097,33896,0.020309454,0.012255903,0.017958920,0.019646181
12097,34741,0.131430285,0.259253207,0.281858264,0.147751181
12097,34758,0.101740989,0.029659286,0.003978922,0.091874952
12097,34739,0.004030645,0.001225590,0.000967846,0.003684692
12097,34773,0.012960556,0.003023123,0.000322615,0.011643406
12099,33462,0.020759966,0.018254576,0.015422273,0.020150058
12099,33472,0.011225229,0.003643505,0.002898246,0.009948852
12099,33477,0.015502251,0.013635353,0.008995074,0.014863740
12099,33486,0.013591656,0.009040832,0.009745915,0.012909365
12099,33474,0.002572204,0.004582170,0.000030034,0.002565049
12099,33488,0.000807477,0.003458242,0.000030034,0.000985381
12099,33422,0.002233585,0.003285330,0.000030034,0.002166309
12099,33481,0.001581092,0.005879011,0.000030034,0.001848409
12099,33428,0.021398133,0.006916483,0.015917828,0.019718544
12099,33419,0.002660766,0.004100487,0.000030034,0.002596730
12099,33432,0.022830753,0.037299607,0.021744354,0.024031497
12099,33446,0.026327648,0.007830447,0.022074724,0.024382171
12099,33478,0.007142262,0.003359435,0.004429962,0.006610355
12099,33410,0.023527527,0.035298767,0.019792167,0.024296960
12099,33417,0.024583759,0.005866660,0.016113047,0.022311997
12099,33409,0.017946821,0.035286417,0.018846108,0.019545938
12099,33403,0.009120580,0.023540745,0.014881667,0.010815157
12099,33424,0.001259403,0.003519996,0.000030034,0.001369920
12099,33463,0.029130374,0.015018650,0.017239308,0.027017136
12099,33487,0.017910354,0.029172739,0.024462398,0.019383165
12099,33454,0.001999156,0.005014451,0.000030034,0.002122611
12099,33431,0.014056607,0.060124003,0.017779914,0.018402153
12099,33401,0.026638917,0.051527802,0.031219966,0.029173613
12099,33433,0.031598387,0.013944125,0.037692215,0.030480171
12099,33434,0.017983288,0.010856409,0.011532917,0.016883662
12099,33499,0.000000000,0.000012351,0.000000000,0.000001092
12099,33466,0.001750401,0.003001260,0.000030034,0.001735887
12099,33497,0.000704589,0.003198874,0.000030034,0.000876137
12099,33430,0.010054387,0.009287849,0.020047453,0.010713560
12099,33435,0.028119725,0.015438579,0.035634911,0.027544785
12099,33470,0.013655473,0.008225675,0.001636833,0.012300875
12099,33404,0.024581154,0.032840946,0.030889596,0.025770662
12099,33406,0.012655244,0.016760122,0.016323282,0.013285164
12099,33421,0.002361218,0.005384976,0.000045050,0.002460175
12099,33460,0.020636240,0.022367413,0.039974772,0.022196198
12099,33476,0.003989195,0.002815997,0.003754205,0.003868330
12099,33444,0.015206610,0.016587209,0.016653652,0.015433994
12099,33449,0.004990727,0.002754243,0.001471648,0.004536904
12099,33412,0.008498041,0.001988489,0.000615690,0.007348845
12099,33407,0.020692242,0.039362201,0.027270543,0.022822166
12099,33427,0.001782961,0.005088556,0.000030034,0.001947821
12099,33413,0.007644981,0.005928414,0.001832052,0.007070272
12099,33459,0.000000000,0.000012351,0.000000000,0.000001092
12099,33468,0.003529455,0.011683917,0.000030034,0.003996146
12099,33458,0.029980829,0.039349851,0.054541086,0.032596228
12099,33484,0.025043500,0.008633253,0.043053220,0.024902172
12099,33440,0.000040374,0.000024702,0.000660740,0.000084118
12099,33480,0.017920774,0.022737939,0.017209274,0.018295094
12099,33402,0.003163485,0.008423289,0.000030034,0.003400766
12099,33418,0.028601607,0.011807425,0.015647525,0.026173772
12099,33437,0.027794130,0.006583010,0.033412422,0.026326714
12099,33445,0.022925827,0.016550157,0.054015497,0.024623600
12099,33483,0.013777897,0.022540326,0.021789404,0.015135758
12099,33496,0.015777053,0.003581750,0.016248198,0.014732647
12099,33498,0.007501719,0.004458662,0.002883229,0.006896574
12099,33411,0.038503615,0.031828175,0.025934046,0.036998761
12099,33415,0.027174196,0.014079984,0.037286761,0.026751673
12099,33436,0.029056138,0.007126448,0.048038803,0.028497392
12099,33425,0.001534206,0.002741892,0.000030034,0.001531601
12099,33465,0.001021067,0.002124348,0.000030034,0.001046558
12099,33464,0.000000000,0.000024702,0.000000000,0.000002185
12099,33416,0.004399446,0.008657955,0.000030034,0.004458248
12099,33405,0.012631801,0.020045451,0.014100793,0.013394408
12099,33408,0.018768624,0.028197021,0.025783878,0.020112915
12099,33429,0.002099439,0.004816837,0.000030034,0.002189250
12099,33461,0.026882463,0.025257516,0.020527991,0.026276462
12099,33467,0.031202463,0.011696268,0.016878904,0.028435123
12099,33469,0.008974713,0.015710298,0.007688611,0.009476918
12099,33420,0.002189304,0.007571079,0.000030034,0.002508242
12099,33438,0.000300850,0.000333473,0.000030034,0.000284034
12099,33448,0.000627748,0.001914384,0.000030034,0.000698069
12099,33482,0.001922316,0.004643925,0.000030034,0.002025384
12099,33473,0.005976630,0.000518736,0.000090101,0.005065645
12099,33493,0.001650118,0.001605612,0.001817035,0.001658324
12099,33414,0.030289493,0.026455549,0.015136953,0.028848066
12099,33426,0.017027340,0.026764321,0.019717083,0.018084253
12101,33558,0.008471033,0.013657704,0.030292716,0.009229300
12101,33549,0.006886840,0.012910798,0.014125255,0.007409675
12101,34667,0.072586856,0.084293641,0.100408441,0.073874759
12101,34639,0.045347532,0.048762271,0.018039483,0.045023107
12101,34690,0.027077970,0.018832693,0.009189925,0.026204619
12101,34691,0.047727489,0.033877507,0.042035398,0.046741829
12101,34679,0.000000000,0.000000000,0.000170184,0.000003363
12101,33574,0.000000000,0.000000000,0.000170184,0.000003363
12101,33597,0.000143017,0.000160051,0.000000000,0.000141265
12101,33543,0.045208182,0.018352539,0.017188564,0.042961314
12101,33556,0.013348295,0.025981647,0.017869299,0.014234109
12101,34654,0.041269702,0.026728553,0.024676651,0.040025024
12101,34689,0.000003667,0.000106701,0.000170184,0.000013454
12101,33523,0.024771355,0.028969270,0.018379850,0.024909691
12101,33541,0.046517342,0.025501494,0.017869299,0.044626220
12101,34692,0.002555978,0.008482714,0.000340368,0.002885838
12101,33526,0.006773160,0.016805378,0.000340368,0.007278500
12101,34655,0.074094039,0.046788306,0.056330837,0.072021499
12101,34669,0.024852032,0.018725992,0.006466984,0.024102464
12101,34604,0.000007334,0.000000000,0.000000000,0.000006727
12101,34673,0.004550889,0.011043534,0.000340368,0.004876999
12101,33540,0.019901428,0.005281690,0.005105514,0.018687314
12101,33542,0.051981342,0.050522834,0.030973451,0.051474199
12101,33537,0.000000000,0.000000000,0.000170184,0.000003363
12101,33593,0.000000000,0.000000000,0.000340368,0.000006727
12101,33548,0.000212693,0.005228340,0.004424779,0.000612147
12101,33849,0.000073342,0.000000000,0.000000000,0.000067269
12101,33576,0.012123479,0.015204866,0.002212389,0.012121864
12101,33559,0.011749433,0.026728553,0.025187202,0.012959363
12101,34668,0.088117084,0.096617584,0.151974132,0.089915039
12101,34656,0.004730577,0.019099445,0.000340368,0.005549688
12101,33539,0.010542953,0.015738370,0.000340368,0.010668855
12101,34680,0.004323527,0.017018779,0.000340368,0.005045171
12101,34653,0.063554754,0.046521554,0.150953029,0.064208211
12101,34637,0.013557321,0.002027315,0.009019741,0.012740739
12101,34674,0.005552011,0.013177550,0.000340368,0.005929758
12101,33544,0.037804279,0.046521554,0.085091899,0.039288429
12101,33545,0.026898282,0.019312847,0.010551396,0.026096988
12101,34652,0.056620241,0.102219377,0.075391423,0.059866000
12101,33524,0.003707452,0.002400768,0.000340368,0.003558527
12101,33525,0.032927017,0.036865130,0.037100068,0.033257768
12101,34610,0.023352182,0.011897140,0.001701838,0.022202116
12101,34638,0.040077890,0.027635510,0.033696392,0.039167345
12103,33757,0.002412794,0.007440114,0.000062796,0.002744620
12103,33775,0.004256076,0.008622188,0.000062796,0.004438142
12103,33770,0.025832890,0.021433786,0.028917705,0.025593236
12103,33771,0.030566854,0.034019400,0.031837734,0.030936964
12103,33715,0.013458111,0.003163787,0.019969230,0.012862408
12103,34683,0.026844359,0.013941522,0.023705611,0.025540604
12103,34688,0.009635009,0.010708202,0.005400484,0.009521804
12103,33780,0.003224844,0.007944234,0.000062796,0.003489213
12103,33626,0.000000000,0.000139068,0.000031398,0.000013932
12103,33705,0.027097676,0.014184890,0.033784420,0.026277456
12103,33772,0.023869238,0.015227897,0.013595403,0.022593194
12103,33777,0.015527761,0.012429162,0.010769569,0.015017237
12103,33785,0.011641778,0.009317526,0.023140444,0.012001715
12103,33765,0.012513115,0.033671731,0.016641025,0.014600823
12103,33774,0.017940555,0.010238849,0.010643976,0.016894972
12103,33758,0.004410581,0.012290095,0.000062796,0.004897901
12103,33779,0.003294911,0.009074158,0.000062796,0.003650206
12103,34677,0.020730629,0.031290199,0.015699080,0.021422899
12103,34682,0.002137919,0.008952474,0.000062796,0.002642452
12103,34697,0.002872717,0.008048535,0.000062796,0.003195091
12103,34681,0.000000000,0.000000000,0.000062796,0.000003096
12103,33734,0.001530678,0.005736537,0.000062796,0.001832843
12103,33776,0.010060796,0.003424538,0.002920029,0.009117774
12103,33764,0.026741955,0.018200466,0.012936042,0.025300662
12103,33784,0.000538971,0.000660571,0.000031398,0.000524775
12103,33738,0.001758843,0.003772207,0.000062796,0.001854515
12103,33742,0.003052374,0.006379724,0.000062796,0.003201283
12103,33778,0.014368973,0.009230609,0.004489937,0.013424336
12103,33756,0.029232002,0.033011160,0.033721624,0.029789889
12103,33766,0.001559423,0.004780447,0.000031398,0.001770923
12103,34684,0.026526366,0.021225185,0.029043298,0.026178383
12103,34689,0.025884991,0.034610437,0.024239380,0.026580866
12103,34695,0.016350590,0.017505128,0.013375616,0.016306729
12103,34698,0.041797217,0.024023920,0.048353167,0.040537716
12103,33701,0.023590770,0.043024024,0.050174260,0.026631950
12103,33702,0.030421332,0.019695442,0.024396370,0.029169137
12103,33707,0.029158343,0.021677155,0.028383937,0.028453957
12103,33704,0.015597827,0.009178458,0.019435461,0.015215382
12103,33709,0.026177832,0.018252616,0.023705611,0.025350198
12103,33767,0.016320048,0.012203178,0.014819932,0.015879478
12103,33782,0.018684335,0.011907659,0.011083551,0.017706129
12103,33716,0.019800006,0.014532559,0.026029075,0.019638044
12103,33743,0.003704529,0.009752112,0.000062796,0.004063524
12103,33761,0.019128088,0.024197754,0.016107256,0.019430611
12103,33731,0.003616497,0.008796023,0.000062796,0.003902531
12103,33730,0.000000000,0.000017383,0.000031398,0.000003096
12103,33760,0.014631272,0.021781455,0.038117366,0.016425925
12103,33781,0.022590080,0.037600389,0.020597193,0.023828505
12103,33747,0.001988804,0.003511456,0.000062796,0.002029440
12103,33732,0.002006769,0.004902131,0.000062796,0.002168761
12103,33708,0.023540466,0.017122692,0.035731106,0.023569988
12103,33710,0.028287006,0.026874804,0.014914126,0.027501931
12103,33712,0.022135548,0.015001912,0.040849006,0.022422913
12103,33714,0.019828751,0.015036679,0.027504788,0.019780461
12103,33773,0.015105566,0.031220665,0.011742912,0.016374841
12103,33755,0.022521810,0.025779647,0.024678954,0.022918276
12103,33763,0.020389281,0.009995480,0.024364972,0.019659717
12103,33759,0.017288400,0.015905851,0.018776100,0.017238630
12103,33703,0.021909180,0.006258040,0.008163522,0.019837738
12103,33711,0.016623669,0.011907659,0.019404063,0.016340785
12103,33713,0.027694137,0.031846469,0.024239380,0.027893577
12103,33729,0.000000000,0.000017383,0.000000000,0.000001548
12103,33762,0.006807206,0.036348781,0.013564005,0.009771034
12103,33786,0.002204392,0.000156451,0.000973343,0.001961328
12103,33733,0.006787444,0.014063206,0.000062796,0.007103814
12103,33741,0.000226368,0.000312902,0.000031398,0.000224461
12103,33744,0.001622303,0.001077774,0.000094194,0.001498473
12103,33736,0.001377970,0.003615756,0.000062796,0.001512405
12103,34660,0.001383359,0.000869172,0.000094194,0.001274012
12103,33706,0.025029823,0.016375204,0.044271406,0.025207782
12103,34685,0.014149791,0.004484929,0.013375616,0.013250959
12105,33823,0.042553799,0.035385027,0.083116883,0.042676416
12105,33830,0.035566204,0.052867144,0.040000000,0.036816816
12105,33850,0.011490839,0.009754791,0.007619048,0.011313555
12105,33885,0.004928725,0.006770973,0.000346320,0.004985501
12105,33851,0.000005711,0.000000000,0.000173160,0.000007851
12105,33858,0.002424384,0.003787154,0.000519481,0.002488825
12105,33825,0.000168479,0.000306033,0.000173160,0.000177960
12105,33805,0.033193220,0.028652309,0.066493506,0.033385849
12105,33813,0.043064947,0.049347768,0.043636364,0.043503407
12105,33811,0.027978937,0.031368349,0.024415584,0.028156961
12105,33812,0.015308745,0.005240809,0.011601732,0.014563945
12105,33868,0.015265911,0.005011285,0.002077922,0.014365049
12105,33837,0.041480102,0.017788149,0.014372294,0.039449580
12105,33840,0.005494129,0.008301136,0.000346320,0.005608362
12105,33846,0.003292480,0.007803833,0.000692641,0.003561820
12105,33835,0.000008567,0.000000000,0.000173160,0.000010468
12105,33877,0.000002856,0.000000000,0.000173160,0.000005234
12105,33849,0.000870951,0.000153016,0.000346320,0.000813906
12105,33834,0.000274135,0.000267779,0.000000000,0.000269557
12105,33803,0.043102070,0.062507173,0.079307359,0.044976813
12105,33809,0.038775872,0.037374240,0.035844156,0.038635674
12105,33881,0.053319322,0.049041735,0.063896104,0.053186534
12105,33896,0.018661192,0.003098581,0.011948052,0.017495054
12105,33844,0.056340522,0.040243296,0.071861472,0.055473845
12105,33898,0.028729954,0.009831299,0.006753247,0.027104902
12105,33845,0.008603852,0.007650817,0.000346320,0.008413852
12105,33547,0.000177046,0.000038254,0.000173160,0.000167492
12105,33883,0.003675127,0.016870051,0.000346320,0.004527516
12105,33810,0.060997967,0.011897020,0.031688312,0.057195871
12105,33841,0.011436583,0.009716537,0.011255411,0.011316172
12105,33843,0.019851967,0.011131938,0.014545455,0.019175207
12105,33860,0.030103486,0.027810719,0.010562771,0.029651303
12105,33853,0.017124891,0.040243296,0.058008658,0.019324379
12105,33854,0.000000000,0.000000000,0.000173160,0.000002617
12105,33820,0.000037122,0.000000000,0.000173160,0.000036639
12105,33801,0.045991913,0.093148694,0.161038961,0.050956798
12105,33815,0.023855485,0.034046134,0.037229437,0.024754781
12105,33802,0.008106981,0.018897517,0.000346320,0.008727899
12105,33827,0.004077763,0.001185877,0.002943723,0.003862782
12105,33897,0.035346324,0.009257488,0.014199134,0.033241911
12105,33882,0.002150249,0.012126545,0.000346320,0.002805490
12105,33867,0.001693357,0.000000000,0.000173160,0.001554534
12105,33863,0.000000000,0.000000000,0.000173160,0.000002617
12105,33855,0.000000000,0.000000000,0.000346320,0.000005234
12105,33847,0.000000000,0.000000000,0.000346320,0.000005234
12105,33831,0.004009229,0.011437971,0.000346320,0.004462089
12105,33838,0.009454813,0.014613060,0.002251082,0.009698829
12105,33804,0.005636908,0.020121648,0.000346320,0.006547887
12105,33806,0.002053159,0.009946062,0.000346320,0.002567337
12105,33880,0.052888130,0.079300715,0.054891775,0.054725366
12105,33839,0.009431969,0.011820512,0.004675325,0.009523486
12105,33859,0.020248892,0.029914693,0.006060606,0.020695720
12105,34759,0.041340179,0.002754294,0.001558442,0.038099176
12105,33807,0.003483803,0.024750392,0.000346320,0.004891287
12105,34714,0.002804176,0.001530163,0.001904762,0.002703424
12105,33856,0.000000000,0.000000000,0.000173160,0.000002617
12105,33884,0.045986202,0.026471826,0.016623377,0.044207397
12105,33836,0.007130374,0.008415898,0.000173160,0.007113172
12107,32148,0.150527872,0.064541833,0.054564533,0.143214167
12107,32185,0.000000000,0.000398406,0.000000000,0.000023802
12107,32140,0.021633680,0.007171315,0.009443861,0.020493169
12107,32181,0.028533631,0.008764940,0.023084995,0.027229019
12107,32187,0.023916371,0.019920319,0.027282267,0.023753987
12107,32193,0.013488625,0.005976096,0.035676810,0.013543105
12107,32138,0.000000000,0.000398406,0.000000000,0.000023802
12107,32147,0.000000000,0.000398406,0.000000000,0.000023802
12107,32656,0.000077819,0.000000000,0.000000000,0.000071405
12107,32640,0.086249384,0.018725100,0.018887723,0.080687390
12107,32139,0.021063007,0.006772908,0.028331584,0.020374161
12107,32666,0.039635807,0.029083665,0.019937041,0.038558576
12107,32145,0.000259397,0.000000000,0.000000000,0.000238016
12107,32189,0.096573370,0.017131474,0.019937041,0.090089018
12107,32131,0.056755986,0.080876494,0.051416579,0.058075879
12107,32112,0.103136105,0.113147410,0.060860441,0.102775265
12107,32177,0.350263288,0.625099602,0.645330535,0.373375541
12107,32007,0.000000000,0.000000000,0.001049318,0.000023802
12107,32043,0.003112760,0.000796813,0.000000000,0.002903794
12107,32134,0.004772898,0.000796813,0.004197272,0.004522302
12109,32004,0.013190191,0.057000657,0.000611808,0.016130258
12109,32085,0.020148495,0.061038595,0.000611808,0.022716435
12109,32082,0.126778764,0.111371960,0.183542368,0.126927303
12109,32080,0.125264760,0.095783642,0.168553074,0.124073063
12109,32224,0.000061172,0.000000000,0.000000000,0.000055288
12109,32259,0.165592335,0.059348296,0.073111043,0.155683946
12109,32086,0.117258887,0.147807306,0.139186296,0.120002488
12109,32033,0.018412742,0.007230726,0.005812175,0.017305127
12109,32081,0.068841328,0.020001878,0.028143163,0.064327526
12109,32260,0.003188585,0.037374401,0.000611808,0.005646282
12109,32095,0.052194924,0.054371302,0.046191496,0.052219466
12109,32131,0.000091758,0.000187811,0.000000000,0.000096754
12109,32092,0.131244313,0.067048549,0.087794433,0.125538194
12109,32145,0.023505303,0.018499390,0.018966045,0.023034341
12109,32084,0.134134685,0.262935487,0.246864485,0.146160598
12109,32250,0.000091758,0.000000000,0.000000000,0.000082932
12111,34950,0.043711591,0.113945173,0.286770982,0.057804474
12111,34951,0.051031336,0.018990862,0.036984353,0.048302666
12111,34948,0.006753879,0.011124354,0.000284495,0.006805642
12111,34954,0.011761485,0.025903854,0.000284495,0.012290381
12111,34987,0.033513842,0.016209774,0.009246088,0.031402712
12111,34974,0.000018254,0.000079460,0.000000000,0.000021743
12111,34957,0.057627016,0.009376242,0.029302987,0.053243824
12111,34988,0.007715242,0.030115217,0.000284495,0.008963662
12111,34982,0.074292668,0.108939213,0.167709815,0.080232653
12111,34983,0.098746577,0.049582837,0.009672831,0.091979453
12111,34949,0.078600548,0.012713548,0.137980085,0.076362352
12111,34986,0.091195619,0.107350020,0.094025605,0.092408882
12111,34984,0.041819288,0.058243941,0.005974395,0.041573125
12111,34945,0.012418619,0.027651967,0.004978663,0.013176419
12111,34990,0.004794646,0.000715137,0.000000000,0.004332346
12111,34946,0.019835716,0.037743345,0.017069701,0.020955073
12111,34985,0.009145117,0.030274136,0.000284495,0.010251950
12111,34972,0.000176453,0.000079460,0.000000000,0.000163074
12111,34979,0.025086705,0.028208184,0.000284495,0.024352458
12111,34981,0.012418619,0.019308701,0.011664296,0.012861142
12111,34952,0.132552479,0.179102106,0.085633001,0.133943957
12111,34953,0.152868877,0.057767183,0.011806543,0.140972468
12111,34947,0.033915424,0.056575288,0.089758179,0.037599543
12113,32561,0.033493923,0.104521433,0.093441150,0.038329919
12113,32563,0.147847770,0.134272852,0.261455526,0.148490443
12113,32566,0.244165497,0.180857311,0.178796047,0.239705518
12113,32565,0.034341258,0.033666079,0.007187781,0.033962222
12113,32564,0.002215175,0.001565864,0.005390836,0.002217619
12113,32572,0.018520312,0.054609513,0.001796945,0.020386339
12113,32530,0.008945432,0.012722646,0.001796945,0.009073103
12113,32562,0.009877500,0.061264435,0.001796945,0.012731612
12113,32570,0.172698882,0.182618908,0.234501348,0.174043722
12113,32571,0.190601850,0.152476023,0.167115903,0.188114911
12113,32569,0.000121048,0.000000000,0.000000000,0.000112570
12113,32531,0.000617344,0.000000000,0.000000000,0.000574105
12113,32583,0.136554012,0.081424936,0.046720575,0.132257919
12115,34236,0.043008995,0.108090289,0.142830695,0.052021855
12115,34231,0.072420760,0.073378840,0.083958160,0.072909071
12115,34276,0.010321416,0.023192678,0.000185134,0.011048513
12115,34234,0.039168641,0.050341297,0.034249745,0.039936828
12115,34288,0.020304851,0.006321750,0.007683051,0.018680129
12115,34295,0.005400266,0.012061744,0.000185134,0.005777663
12115,34251,0.000274842,0.000038784,0.000000000,0.000245232
12115,34285,0.059878327,0.085363016,0.092566880,0.063181540
12115,34286,0.030343998,0.002210673,0.000647968,0.026923190
12115,34293,0.092016223,0.028118213,0.045635472,0.084990828
12115,34287,0.055261731,0.024744027,0.030917338,0.051828939
12115,34240,0.021794196,0.063915607,0.022678885,0.025376594
12115,34230,0.012943553,0.034827800,0.000185134,0.014337890
12115,34277,0.005177421,0.020128762,0.000185134,0.006261587
12115,34223,0.040995967,0.026799566,0.045635472,0.039962986
12115,34232,0.067993582,0.064381011,0.062482644,0.067494351
12115,34242,0.036669068,0.012643500,0.065907618,0.035676333
12115,34241,0.024895449,0.003762023,0.005091178,0.022414193
12115,34224,0.000089138,0.000000000,0.000000000,0.000078474
12115,34274,0.005511688,0.008067018,0.000185134,0.005538971
12115,34290,0.003810642,0.007834316,0.000185134,0.004021803
12115,34275,0.046466800,0.028350915,0.027677497,0.044275798
12115,34229,0.019706885,0.024472541,0.006479682,0.019641438
12115,34228,0.029872310,0.011945392,0.047209109,0.028973329
12115,34292,0.038466681,0.024201055,0.043876701,0.037455082
12115,34289,0.008531232,0.012372014,0.013144497,0.009017993
12115,34284,0.004650023,0.013845796,0.000185134,0.005267581
12115,34238,0.050232873,0.031569966,0.042395631,0.048382614
12115,34237,0.030797115,0.049914676,0.075534574,0.033989138
12115,34249,0.000000000,0.000465405,0.000370268,0.000052316
12115,34272,0.001890464,0.001900403,0.000277701,0.001834334
12115,34235,0.032022760,0.006438101,0.014625567,0.029251258
12115,34239,0.030967962,0.052939808,0.037582153,0.033053987
12115,34233,0.035588272,0.067444927,0.036193650,0.038295410
12115,34243,0.011012234,0.017258765,0.012774229,0.011601103
12115,34291,0.011435639,0.000581756,0.000185134,0.010123172
12115,34266,0.000077996,0.000077567,0.000092567,0.000078474
12117,32771,0.112590805,0.126540737,0.061180124,0.111398339
12117,32719,0.005704664,0.011104751,0.000155280,0.005986218
12117,32701,0.056760457,0.092730395,0.115993789,0.063617139
12117,32708,0.088279204,0.040793742,0.056211180,0.081615998
12117,32752,0.006830334,0.018164472,0.000155280,0.007678762
12117,32703,0.022279672,0.013508872,0.018090062,0.021138708
12117,32714,0.089977248,0.089982828,0.151164596,0.093146202
12117,32773,0.060705070,0.053921007,0.026086957,0.058197782
12117,32750,0.048656590,0.118107231,0.104347826,0.058857111
12117,32730,0.016579777,0.017172295,0.031133540,0.017395814
12117,32716,0.007326392,0.022972715,0.000155280,0.008603430
12117,32765,0.116921771,0.071360427,0.104425466,0.111474724
12117,32792,0.043486141,0.022858233,0.032531056,0.040745684
12117,32751,0.013016747,0.010570502,0.014208075,0.012820719
12117,32746,0.090525774,0.074451441,0.121506211,0.090436524
12117,32762,0.008204032,0.028887617,0.000155280,0.009966310
12117,32747,0.004340506,0.010723144,0.000077640,0.004792191
12117,32779,0.057566550,0.027437512,0.057453416,0.054386543
12117,32791,0.005738053,0.017477581,0.000155280,0.006685750
12117,32795,0.009372630,0.034993322,0.000155280,0.011594529
12117,32732,0.010016551,0.001297462,0.002251553,0.008695897
12117,32772,0.009434637,0.015149781,0.000155280,0.009556240
12117,32715,0.005394628,0.008738790,0.000077640,0.005471621
12117,32707,0.078811178,0.056096165,0.098913043,0.077459013
12117,32718,0.005714204,0.012211410,0.000155280,0.006110848
12117,32766,0.025766385,0.002709407,0.003027950,0.022159863
12117,32799,0.000000000,0.000038161,0.000077640,0.000008041
12119,33514,0.007281938,0.007059654,0.008559201,0.007285286
12119,33521,0.000000000,0.000352983,0.001426534,0.000025209
12119,34484,0.051962957,0.098129192,0.029957204,0.053417026
12119,32162,0.392908026,0.187080833,0.265335235,0.384431168
12119,32159,0.076724183,0.100953053,0.191155492,0.078600418
12119,33597,0.045841908,0.037416167,0.024251070,0.045350274
12119,33585,0.007097251,0.029650547,0.029957204,0.008104565
12119,32163,0.202284840,0.079068126,0.065620542,0.196677506
12119,33513,0.072938104,0.166254854,0.231098431,0.077667700
12119,34731,0.000158303,0.000000000,0.000000000,0.000151252
12119,33538,0.033204053,0.036710201,0.038516405,0.033376188
12119,34491,0.000026384,0.000000000,0.000000000,0.000025209
12119,34785,0.109572054,0.257324391,0.114122682,0.114888200
12121,32094,0.057615463,0.021023125,0.000000000,0.055059395
12121,32064,0.216754948,0.608269096,0.504273504,0.242434752
12121,32062,0.059427562,0.021723896,0.025641026,0.056923611
12121,32024,0.047114580,0.012613875,0.008547009,0.044784531
12121,32071,0.095669547,0.030833917,0.017094017,0.091259863
12121,32060,0.460133817,0.198318150,0.341880342,0.443336513
12121,32008,0.062540656,0.100911002,0.102564103,0.065117489
12121,32096,0.000743425,0.006306938,0.000000000,0.001083846
12123,32357,0.000000000,0.000000000,0.011904762,0.000091701
12123,32331,0.027005321,0.010465116,0.000000000,0.025492893
12123,32359,0.047184018,0.011627907,0.011904762,0.044108207
12123,32347,0.397450055,0.503488372,0.309523810,0.405135259
12123,32336,0.011946592,0.010465116,0.000000000,0.011737735
12123,32356,0.000000000,0.000000000,0.011904762,0.000091701
12123,32348,0.516414015,0.463953488,0.654761905,0.513342503
12125,32697,0.000000000,0.000000000,0.023809524,0.000185288
12125,32054,0.866165116,0.917763158,0.928571429,0.869557161
