route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
9928,1,2052902,21 WOODBERRY LIGHT RAIL STATION,,0,327712,100314
9928,1,2052901,21 WOODBERRY LIGHT RAIL STATION,,0,327713,100314
9928,1,2052900,21 WOODBERRY LIGHT RAIL STATION,,0,327712,100314
9928,1,2052903,21 WOODBERRY LIGHT RAIL STATION,,0,327714,100314
9928,1,2052904,21 WOODBERRY LIGHT RAIL STATION,,0,327713,100314
9928,1,2052905,21 WOODBERRY LIGHT RAIL STATION,,0,327715,100314
9928,1,2052906,21 WOODBERRY LIGHT RAIL STATION,,0,327712,100314
9928,1,2052907,21 WOODBERRY LIGHT RAIL STATION,,0,327714,100314
9928,1,2052908,21 WOODBERRY LIGHT RAIL STATION,,0,327716,100314
9928,1,2052909,21 WOODBERRY LIGHT RAIL STATION,,0,327715,100314
9928,1,2052910,21 WOODBERRY LIGHT RAIL STATION,,0,327717,100314
9928,1,2052911,21 WOODBERRY LIGHT RAIL STATION,,0,327714,100314
9928,1,2052912,21 WOODBERRY LIGHT RAIL STATION,,0,327716,100314
9928,1,2052913,21 WOODBERRY LIGHT RAIL STATION,,0,327715,100314
9928,1,2052914,21 WOODBERRY LIGHT RAIL STATION,,0,327717,100314
9928,1,2052915,21 WOODBERRY LIGHT RAIL STATION,,0,327714,100314
9928,1,2052916,21 WOODBERRY LIGHT RAIL STATION,,0,327716,100314
9928,1,2052917,21 WOODBERRY LIGHT RAIL STATION,,0,327715,100314
9928,1,2052918,21 WOODBERRY LIGHT RAIL STATION,,0,327718,100314
9928,1,2052919,21 WOODBERRY LIGHT RAIL STATION,,0,327719,100314
9928,1,2052920,21 WOODBERRY LIGHT RAIL STATION,,0,327720,100314
9928,1,2075499,21 COURTHOUSE SQUARE,,0,327721,100988
9928,1,2052921,21 WOODBERRY LIGHT RAIL STATION,,0,330485,100314
9928,1,2052922,21 WOODBERRY LIGHT RAIL STATION,,0,327721,100314
9928,1,2052923,21 WOODBERRY LIGHT RAIL STATION,,0,327719,100314
9928,1,2052924,21 WOODBERRY LIGHT RAIL STATION,,0,327720,100314
9928,1,2052925,21 WOODBERRY LIGHT RAIL STATION,,0,330485,100314
9928,1,2052926,21 WOODBERRY LIGHT RAIL STATION,,0,327721,100314
9928,1,2052927,21 WOODBERRY LIGHT RAIL STATION,,0,327719,100314
9928,1,2052928,21 WOODBERRY LIGHT RAIL STATION,,0,327722,100314
9928,1,2052929,21 WOODBERRY LIGHT RAIL STATION,,0,327721,100314
9928,1,2052930,21 WOODBERRY LIGHT RAIL STATION,,0,327719,100314
9928,1,2052931,21 WOODBERRY LIGHT RAIL STATION,,0,327722,100314
9928,1,2052932,21 WOODBERRY LIGHT RAIL STATION,,0,327721,100314
9928,1,2052933,21 WOODBERRY LIGHT RAIL STATION,,0,327719,100314
9928,1,2052934,21 WOODBERRY LIGHT RAIL STATION,,0,327722,100314
9928,1,2052935,21 WOODBERRY LIGHT RAIL STATION,,0,327721,100314
9928,1,2052936,21 CANTON CROSSING,,1,327713,100315
9928,1,2052937,21 CANTON CROSSING,,1,327712,100315
9928,1,2052938,21 CANTON CROSSING,,1,327713,100315
9928,1,2052939,21 CANTON CROSSING,,1,327712,100315
9928,1,2052940,21 CANTON CROSSING,,1,327714,100315
9928,1,2075500,21 JOSEPH LEE,,1,330430,100987
9928,1,2052941,21 CANTON CROSSING,,1,327713,100315
9928,1,2052942,21 CANTON CROSSING,,1,327715,100315
9928,1,2052943,21 CANTON CROSSING,,1,327717,100315
9928,1,2052944,21 CANTON CROSSING,,1,327714,100315
9928,1,2052945,21 CANTON CROSSING,,1,327716,100315
9928,1,2052946,21 CANTON CROSSING,,1,327715,100315
9928,1,2052947,21 CANTON CROSSING,,1,327717,100315
9928,1,2052948,21 CANTON CROSSING,,1,327714,100315
9928,1,2052949,21 CANTON CROSSING,,1,327716,100315
9928,1,2052950,21 CANTON CROSSING,,1,327715,100315
9928,1,2052951,21 CANTON CROSSING,,1,327718,100315
9928,1,2052952,21 CANTON CROSSING,,1,327714,100315
9928,1,2052953,21 CANTON CROSSING,,1,327716,100315
9928,1,2052954,21 CANTON CROSSING,,1,330485,100315
9928,1,2052955,21 CANTON CROSSING,,1,327718,100315
9928,1,2052956,21 CANTON CROSSING,,1,327719,100315
9928,1,2052957,21 CANTON CROSSING,,1,327720,100315
9928,1,2052958,21 CANTON CROSSING,,1,330485,100315
9928,1,2052959,21 CANTON CROSSING,,1,327721,100315
9928,1,2052960,21 CANTON CROSSING,,1,327719,100315
9928,1,2052961,21 CANTON CROSSING,,1,327722,100315
9928,1,2052962,21 CANTON CROSSING,,1,327720,100315
9928,1,2052963,21 CANTON CROSSING,,1,327721,100315
9928,1,2052964,21 CANTON CROSSING,,1,327719,100315
9928,1,2052965,21 CANTON CROSSING,,1,327722,100315
9928,1,2052966,21 CANTON CROSSING,,1,327721,100315
9928,1,2052967,21 CANTON CROSSING,,1,327719,100315
9928,1,2052968,21 CANTON CROSSING,,1,327722,100315
9928,1,2052970,21 CANTON CROSSING,,1,327721,100315
9928,1,2052971,21 CANTON CROSSING,,1,327719,100315
9928,1,2052969,21 CANTON CROSSING,,1,327722,100315
9929,1,2053124,22 MONDAWMIN METRO,,0,327747,100316
9929,1,2053125,22 MONDAWMIN METRO,,0,327748,100316
9929,1,2053126,22 MONDAWMIN METRO,,0,330484,100316
9929,1,2053127,22 MONDAWMIN METRO,,0,327750,100316
9929,1,2053128,22 MONDAWMIN METRO,,0,327751,100316
9929,1,2053129,22 MONDAWMIN METRO,,0,327748,100316
9929,1,2053130,22 MONDAWMIN METRO,,0,327752,100316
9929,1,2053131,22 MONDAWMIN METRO,,0,330540,100316
9929,1,2053132,22 MONDAWMIN METRO,,0,327754,100316
9929,1,2053133,22 MONDAWMIN METRO,,0,327749,100316
9929,1,2053134,22 MONDAWMIN METRO,,0,327755,100316
9929,1,2075402,22 MEDFIELD,,0,330342,100901
9929,1,2075542,22 MEDFIELD,,0,330484,100901
9929,1,2053135,22 MONDAWMIN METRO,,0,327750,100316
9929,1,2053136,22 MONDAWMIN METRO,,0,327756,100316
9929,1,2053137,22 MONDAWMIN METRO,,0,327757,100316
9929,1,2053138,22 MONDAWMIN METRO,,0,327758,100316
9929,1,2053139,22 MONDAWMIN METRO,,0,330617,100316
9929,1,2053140,22 MONDAWMIN METRO,,0,327759,100316
9929,1,2053141,22 MONDAWMIN METRO,,0,327760,100316
9929,1,2053142,22 MONDAWMIN METRO,,0,327761,100316
9929,1,2053143,22 MONDAWMIN METRO,,0,327752,100316
9929,1,2053144,22 MONDAWMIN METRO,,0,327753,100316
9929,1,2053145,22 MONDAWMIN METRO,,0,327754,100316
9929,1,2053146,22 MONDAWMIN METRO,,0,327749,100316
9929,1,2053147,22 MONDAWMIN METRO,,0,327755,100316
9929,1,2053148,22 MONDAWMIN METRO,,0,330342,100316
9929,1,2053149,22 MONDAWMIN METRO,,0,327757,100316
9929,1,2053150,22 MONDAWMIN METRO,,0,327758,100316
9929,1,2053151,22 MONDAWMIN METRO,,0,330617,100316
9929,1,2053152,22 MONDAWMIN METRO,,0,327760,100316
9929,1,2053153,22 MONDAWMIN METRO,,0,327761,100316
9929,1,2053154,22 MONDAWMIN METRO,,0,327753,100316
9929,1,2053155,22 MONDAWMIN METRO,,0,327754,100316
9929,1,2053156,22 MONDAWMIN METRO,,0,327749,100316
9929,1,2053157,22 MONDAWMIN METRO,,0,330342,100316
9929,1,2053158,22 MONDAWMIN METRO,,0,327757,100316
9929,1,2053159,22 MONDAWMIN METRO,,0,327758,100316
9929,1,2053160,22 MONDAWMIN METRO,,0,330617,100316
9929,1,2053161,22 MONDAWMIN METRO,,0,327760,100316
9929,1,2053162,22 MONDAWMIN METRO,,0,327761,100316
9929,1,2053163,22 MONDAWMIN METRO,,0,327753,100316
9929,1,2053164,22 MONDAWMIN METRO,,0,327754,100316
9929,1,2053165,22 MONDAWMIN METRO,,0,327749,100316
9929,1,2053166,22 MONDAWMIN METRO,,0,330342,100316
9929,1,2053167,22 MONDAWMIN METRO,,0,327757,100316
9929,1,2053168,22 MONDAWMIN METRO,,0,327758,100316
9929,1,2075343,22 MONDAWMIN METRO,,0,330307,100896
9929,1,2075539,22 MONDAWMIN METRO,,0,330385,100896
9929,1,2053169,22 MONDAWMIN METRO,,0,327762,100316
9929,1,2053170,22 MONDAWMIN METRO,,0,330617,100316
9929,1,2075016,22 PENN-NORTH METRO,,0,330292,100867
9929,1,2053171,22 MONDAWMIN METRO,,0,327760,100316
9929,1,2075487,22 MONDAWMIN METRO,,0,330374,100980
9929,1,2075532,22 MONDAWMIN METRO,,0,330502,100980
9929,1,2075489,22 MONDAWMIN METRO,,0,328440,100980
9929,1,2053172,22 MONDAWMIN METRO,,0,327763,100316
9929,1,2053173,22 MONDAWMIN METRO,,0,327761,100316
9929,1,2053174,22 MONDAWMIN METRO,,0,330344,100316
9929,1,2053175,22 MONDAWMIN METRO,,0,327764,100316
9929,1,2053176,22 MONDAWMIN METRO,,0,330616,100316
9929,1,2075463,22 BELAIR-EDISON,,0,330372,100990
9929,1,2075554,22 BELAIR-EDISON,,0,330501,100990
9929,1,2075595,22 BELAIR-EDISON,,0,330620,100990
9929,1,2053177,22 MONDAWMIN METRO,,0,330357,100316
9929,1,2053178,22 MONDAWMIN METRO,,0,327765,100316
9929,1,2053179,22 MONDAWMIN METRO,,0,327766,100316
9929,1,2053180,22 MONDAWMIN METRO,,0,330343,100316
9929,1,2053181,22 MONDAWMIN METRO,,0,327757,100316
9929,1,2053182,22 MONDAWMIN METRO,,0,330307,100316
9929,1,2053183,22 MONDAWMIN METRO,,0,327762,100316
9929,1,2053184,22 MONDAWMIN METRO,,0,330373,100316
9929,1,2053185,22 MONDAWMIN METRO,,0,330374,100316
9929,1,2053186,22 MONDAWMIN METRO,,0,327763,100316
9929,1,2053187,22 MONDAWMIN METRO,,0,330292,100316
9929,1,2053188,22 MONDAWMIN METRO,,0,330344,100316
9929,1,2053189,22 MONDAWMIN METRO,,0,327764,100316
9929,1,2053190,22 MONDAWMIN METRO,,0,330616,100316
9929,1,2053191,22 MONDAWMIN METRO,,0,330357,100316
9929,1,2053192,22 MONDAWMIN METRO,,0,327765,100316
9929,1,2053193,22 MONDAWMIN METRO,,0,327766,100316
9929,1,2053194,22 MONDAWMIN METRO,,0,330343,100316
9929,1,2053195,22 MONDAWMIN METRO,,0,327757,100316
9929,1,2053196,22 MONDAWMIN METRO,,0,327767,100316
9929,1,2053197,22 MONDAWMIN METRO,,0,330374,100316
9929,1,2053198,22 MONDAWMIN METRO,,0,327764,100316
9929,1,2053199,22 MONDAWMIN METRO,,0,327765,100316
9929,1,2053200,22 MONDAWMIN METRO,,0,327767,100316
9929,1,2053201,22 MONDAWMIN METRO,,0,330374,100316
9929,1,2053202,22 MONDAWMIN METRO,,0,327764,100316
9929,1,2053203,22 MONDAWMIN METRO,,0,327765,100316
9929,1,2053204,22 MONDAWMIN METRO,,0,327767,100316
9929,1,2053205,22 MONDAWMIN METRO,,0,327764,100316
9929,1,2053206,22 MONDAWMIN METRO,,0,327767,100316
9929,1,2053207,22 MONDAWMIN METRO,,0,327764,100316
9929,1,2053208,22 HOPKINS BAYVIEW,,1,330484,100317
9929,1,2053209,22 HOPKINS BAYVIEW,,1,327750,100317
9929,1,2053210,22 HOPKINS BAYVIEW,,1,327747,100317
9929,1,2053211,22 HOPKINS BAYVIEW,,1,327748,100317
9929,1,2053212,22 HOPKINS BAYVIEW,,1,330484,100317
9929,1,2053214,22 HOPKINS BAYVIEW,,1,327755,100317
9929,1,2053213,22 HOPKINS BAYVIEW,,1,327750,100317
9929,1,2053215,22 HOPKINS BAYVIEW,,1,327756,100317
9929,1,2053216,22 HOPKINS BAYVIEW,,1,327757,100317
9929,1,2053217,22 HOPKINS BAYVIEW,,1,327758,100317
9929,1,2053218,22 HOPKINS BAYVIEW,,1,330617,100317
9929,1,2053219,22 HOPKINS BAYVIEW,,1,327759,100317
9929,1,2053220,22 HOPKINS BAYVIEW,,1,327760,100317
9929,1,2053221,22 HOPKINS BAYVIEW,,1,327748,100317
9929,1,2075594,22 JOSEPH LEE,,1,327753,100989
9929,1,2053222,22 HOPKINS BAYVIEW,,1,327752,100317
9929,1,2075501,22 JOSEPH LEE,,1,327747,100989
9929,1,2053223,22 HOPKINS BAYVIEW,,1,330540,100317
9929,1,2053224,22 HOPKINS BAYVIEW,,1,327754,100317
9929,1,2053225,22 HOPKINS BAYVIEW,,1,327749,100317
9929,1,2053226,22 HOPKINS BAYVIEW,,1,327755,100317
9929,1,2053227,22 HOPKINS BAYVIEW,,1,330342,100317
9929,1,2053228,22 HOPKINS BAYVIEW,,1,330356,100317
9929,1,2053230,22 HOPKINS BAYVIEW,,1,327757,100317
9929,1,2053229,22 HOPKINS BAYVIEW,,1,327758,100317
9929,1,2053231,22 HOPKINS BAYVIEW,,1,330617,100317
9929,1,2053232,22 HOPKINS BAYVIEW,,1,327760,100317
9929,1,2053233,22 HOPKINS BAYVIEW,,1,327761,100317
9929,1,2053234,22 HOPKINS BAYVIEW,,1,327753,100317
9929,1,2053235,22 HOPKINS BAYVIEW,,1,327754,100317
9929,1,2053236,22 HOPKINS BAYVIEW,,1,327749,100317
9929,1,2053237,22 HOPKINS BAYVIEW,,1,330342,100317
9929,1,2053238,22 HOPKINS BAYVIEW,,1,327757,100317
9929,1,2053239,22 HOPKINS BAYVIEW,,1,327758,100317
9929,1,2053240,22 HOPKINS BAYVIEW,,1,330617,100317
9929,1,2053241,22 HOPKINS BAYVIEW,,1,327760,100317
9929,1,2053242,22 HOPKINS BAYVIEW,,1,327761,100317
9929,1,2053243,22 HOPKINS BAYVIEW,,1,327753,100317
9929,1,2053244,22 HOPKINS BAYVIEW,,1,327754,100317
9929,1,2053245,22 HOPKINS BAYVIEW,,1,327749,100317
9929,1,2053246,22 HOPKINS BAYVIEW,,1,330342,100317
9929,1,2053247,22 HOPKINS BAYVIEW,,1,327757,100317
9929,1,2053248,22 HOPKINS BAYVIEW,,1,327758,100317
9929,1,2053249,22 HOPKINS BAYVIEW,,1,330617,100317
9929,1,2053250,22 HOPKINS BAYVIEW,,1,327760,100317
9929,1,2053251,22 HOPKINS BAYVIEW,,1,327761,100317
9929,1,2053252,22 HOPKINS BAYVIEW,,1,330372,100317
9929,1,2053253,22 HOPKINS BAYVIEW,,1,327764,100317
9929,1,2075341,22 HIGHLANDTOWN,,1,327753,100894
9929,1,2075540,22 HIGHLANDTOWN,,1,330386,100894
9929,1,2053254,22 HOPKINS BAYVIEW,,1,330616,100317
9929,1,2053255,22 HOPKINS BAYVIEW,,1,330357,100317
9929,1,2075010,22 HOPKINS BAYVIEW,,1,327765,100866
9929,1,2053256,22 HOPKINS BAYVIEW,,1,327766,100317
9929,1,2075485,22 HIGHLANDTOWN,,1,330375,100979
9929,1,2075486,22 HIGHLANDTOWN,,1,330376,100979
9929,1,2075403,22 HIGHLANDTOWN,,1,330343,100900
9929,1,2075543,22 HIGHLANDTOWN,,1,327715,100900
9929,1,2053257,22 HOPKINS BAYVIEW,,1,330342,100317
9929,1,2053258,22 HOPKINS BAYVIEW,,1,327757,100317
9929,1,2053259,22 HOPKINS BAYVIEW,,1,330307,100317
9929,1,2053260,22 HOPKINS BAYVIEW,,1,327762,100317
9929,1,2053261,22 HOPKINS BAYVIEW,,1,330373,100317
9929,1,2053262,22 HOPKINS BAYVIEW,,1,330374,100317
9929,1,2053263,22 HOPKINS BAYVIEW,,1,327763,100317
9929,1,2053264,22 HOPKINS BAYVIEW,,1,330292,100317
9929,1,2053265,22 HOPKINS BAYVIEW,,1,330344,100317
9929,1,2053266,22 HOPKINS BAYVIEW,,1,327764,100317
9929,1,2053267,22 HOPKINS BAYVIEW,,1,330616,100317
9929,1,2053268,22 HOPKINS BAYVIEW,,1,330357,100317
9929,1,2053269,22 HOPKINS BAYVIEW,,1,327765,100317
9929,1,2053270,22 HOPKINS BAYVIEW,,1,327766,100317
9929,1,2053271,22 HOPKINS BAYVIEW,,1,330343,100317
9929,1,2053272,22 HOPKINS BAYVIEW,,1,327757,100317
9929,1,2053273,22 HOPKINS BAYVIEW,,1,330307,100317
9929,1,2053274,22 HOPKINS BAYVIEW,,1,327762,100317
9929,1,2053275,22 HOPKINS BAYVIEW,,1,330373,100317
9929,1,2053276,22 HOPKINS BAYVIEW,,1,330374,100317
9929,1,2053277,22 HOPKINS BAYVIEW,,1,327763,100317
9929,1,2053278,22 HOPKINS BAYVIEW,,1,330292,100317
9929,1,2053279,22 HOPKINS BAYVIEW,,1,330344,100317
9929,1,2053280,22 HOPKINS BAYVIEW,,1,327764,100317
9929,1,2053281,22 HOPKINS BAYVIEW,,1,327765,100317
9929,1,2053282,22 HOPKINS BAYVIEW,,1,327767,100317
9929,1,2053283,22 HOPKINS BAYVIEW,,1,330374,100317
9929,1,2053284,22 HOPKINS BAYVIEW,,1,327764,100317
9929,1,2053285,22 HOPKINS BAYVIEW,,1,327765,100317
9929,1,2053286,22 HOPKINS BAYVIEW,,1,327767,100317
9929,1,2053287,22 HOPKINS BAYVIEW,,1,330374,100317
9929,1,2053288,22 HOPKINS BAYVIEW,,1,327764,100317
9929,1,2053289,22 HOPKINS BAYVIEW,,1,327767,100317
9929,1,2053290,22 HOPKINS BAYVIEW,,1,327764,100317
9929,1,2053291,22 HOPKINS BAYVIEW,,1,327767,100317
9930,1,2053492,26 BROOKLYN P&R,,0,327793,100318
9930,1,2053493,26 BROOKLYN P&R,,0,327788,100318
9930,1,2053494,26 BROOKLYN P&R,,0,327792,100318
9930,1,2053495,26 BROOKLYN P&R,,0,327791,100318
9930,1,2053496,26 BROOKLYN P&R,,0,327793,100318
9930,1,2053497,26 BROOKLYN P&R,,0,327788,100318
9930,1,2053498,26 BROOKLYN P&R,,0,327787,100318
9930,1,2053499,26 BROOKLYN P&R,,0,327792,100318
9930,1,2053500,26 BROOKLYN P&R,,0,327785,100318
9930,1,2053501,26 BROOKLYN P&R,,0,327791,100318
9930,1,2075424,26 EASTERWOOD,,0,330327,100925
9930,1,2053502,26 BROOKLYN P&R,,0,327790,100318
9930,1,2053503,26 BROOKLYN P&R,,0,327793,100318
9930,1,2053504,26 BROOKLYN P&R,,0,327789,100318
9930,1,2053505,26 BROOKLYN P&R,,0,330325,100318
9930,1,2053506,26 BROOKLYN P&R,,0,330327,100318
9930,1,2053507,26 BROOKLYN P&R,,0,330367,100318
9930,1,2053508,26 BROOKLYN P&R,,0,327785,100318
9930,1,2053491,26 BROOKLYN P&R,,0,327791,100318
9930,1,2053490,26 BROOKLYN P&R,,0,327790,100318
9930,1,2053489,26 BROOKLYN P&R,,0,327789,100318
9930,1,2053488,26 BROOKLYN P&R,,0,330325,100318
9930,1,2053487,26 BROOKLYN P&R,,0,330327,100318
9930,1,2053486,26 BROOKLYN P&R,,0,330367,100318
9930,1,2053485,26 BROOKLYN P&R,,0,327785,100318
9930,1,2053484,26 BROOKLYN P&R,,0,327791,100318
9930,1,2053483,26 BROOKLYN P&R,,0,327790,100318
9930,1,2053482,26 BROOKLYN P&R,,0,327789,100318
9930,1,2053481,26 BROOKLYN P&R,,0,330325,100318
9930,1,2053480,26 BROOKLYN P&R,,0,330327,100318
9930,1,2053479,26 BROOKLYN P&R,,0,330367,100318
9930,1,2053478,26 BROOKLYN P&R,,0,327785,100318
9930,1,2053477,26 BROOKLYN P&R,,0,327791,100318
9930,1,2053476,26 BROOKLYN P&R,,0,327790,100318
9930,1,2053475,26 BROOKLYN P&R,,0,327789,100318
9930,1,2053474,26 BROOKLYN P&R,,0,330325,100318
9930,1,2053473,26 BROOKLYN P&R,,0,330327,100318
9930,1,2053472,26 BROOKLYN P&R,,0,327786,100318
9930,1,2053471,26 BROOKLYN P&R,,0,330366,100318
9930,1,2053470,26 BROOKLYN P&R,,0,327791,100318
9930,1,2075525,26 MONTGOMERY PARK,,0,327785,100926
9930,1,2053469,26 BROOKLYN P&R,,0,327790,100318
9930,1,2075426,26 MONTGOMERY PARK,,0,330326,100922
9930,1,2076178,26 MONTGOMERY PARK,,0,327789,100922
9930,1,2076179,26 MONTGOMERY PARK,,0,330763,100922
9930,1,2053468,26 BROOKLYN P&R,,0,330764,100318
9930,1,2053467,26 BROOKLYN P&R,,0,330325,100318
9930,1,2053466,26 BROOKLYN P&R,,0,330327,100318
9930,1,2053465,26 BROOKLYN P&R,,0,330326,100318
9930,1,2053464,26 BROOKLYN P&R,,0,330763,100318
9930,1,2053509,26 BROOKLYN P&R,,0,327791,100318
9930,1,2053510,26 BROOKLYN P&R,,0,327790,100318
9930,1,2053511,26 BROOKLYN P&R,,0,327794,100318
9930,1,2053512,26 BROOKLYN P&R,,0,330325,100318
9930,1,2053513,26 BROOKLYN P&R,,0,327795,100318
9930,1,2053514,26 BROOKLYN P&R,,0,330326,100318
9930,1,2053515,26 BROOKLYN P&R,,0,330763,100318
9930,1,2053516,26 BROOKLYN P&R,,0,327796,100318
9930,1,2053517,26 BROOKLYN P&R,,0,327790,100318
9930,1,2053518,26 BROOKLYN P&R,,0,327794,100318
9930,1,2053519,26 BROOKLYN P&R,,0,330325,100318
9930,1,2053520,26 BROOKLYN P&R,,0,327795,100318
9930,1,2053521,26 BROOKLYN P&R,,0,330326,100318
9930,1,2053522,26 BROOKLYN P&R,,0,327796,100318
9930,1,2053523,26 BROOKLYN P&R,,0,327790,100318
9930,1,2053524,26 BROOKLYN P&R,,0,327794,100318
9930,1,2053525,26 BROOKLYN P&R,,0,327795,100318
9930,1,2053526,26 BROOKLYN P&R,,0,330326,100318
9930,1,2053527,26 BROOKLYN P&R,,0,327796,100318
9930,1,2053528,26 BROOKLYN P&R,,0,327790,100318
9930,1,2053529,26 BROOKLYN P&R,,0,327794,100318
9930,1,2053530,26 BROOKLYN P&R,,0,327795,100318
9930,1,2053531,26 BROOKLYN P&R,,0,330326,100318
9930,1,2053532,26 BROOKLYN P&R,,0,327796,100318
9930,1,2053533,26 BROOKLYN P&R,,0,327795,100318
9930,1,2053601,26 MONDAWMIN METRO,,1,327791,100319
9930,1,2053602,26 MONDAWMIN METRO,,1,327793,100319
9930,1,2053561,26 MONDAWMIN METRO,,1,327788,100319
9930,1,2053562,26 MONDAWMIN METRO,,1,327792,100319
9930,1,2053563,26 MONDAWMIN METRO,,1,327791,100319
9930,1,2053564,26 MONDAWMIN METRO,,1,327793,100319
9930,1,2053565,26 MONDAWMIN METRO,,1,327789,100319
9930,1,2075425,26 EASTERWOOD,,1,330325,100924
9930,1,2053566,26 MONDAWMIN METRO,,1,327788,100319
9930,1,2053567,26 MONDAWMIN METRO,,1,327787,100319
9930,1,2075503,26 HANLON PARK,,1,327792,100934
9930,1,2053568,26 MONDAWMIN METRO,,1,330367,100319
9930,1,2053569,26 MONDAWMIN METRO,,1,327785,100319
9930,1,2053570,26 MONDAWMIN METRO,,1,327791,100319
9930,1,2053571,26 MONDAWMIN METRO,,1,327790,100319
9930,1,2053572,26 MONDAWMIN METRO,,1,327793,100319
9930,1,2053573,26 MONDAWMIN METRO,,1,327789,100319
9930,1,2053574,26 MONDAWMIN METRO,,1,330325,100319
9930,1,2053575,26 MONDAWMIN METRO,,1,330327,100319
9930,1,2053576,26 MONDAWMIN METRO,,1,330367,100319
9930,1,2053560,26 MONDAWMIN METRO,,1,327785,100319
9930,1,2053559,26 MONDAWMIN METRO,,1,327791,100319
9930,1,2053558,26 MONDAWMIN METRO,,1,327790,100319
9930,1,2053557,26 MONDAWMIN METRO,,1,327789,100319
9930,1,2053556,26 MONDAWMIN METRO,,1,330325,100319
9930,1,2053555,26 MONDAWMIN METRO,,1,330327,100319
9930,1,2053554,26 MONDAWMIN METRO,,1,330367,100319
9930,1,2053553,26 MONDAWMIN METRO,,1,327785,100319
9930,1,2053552,26 MONDAWMIN METRO,,1,327791,100319
9930,1,2053551,26 MONDAWMIN METRO,,1,327790,100319
9930,1,2053550,26 MONDAWMIN METRO,,1,327789,100319
9930,1,2053549,26 MONDAWMIN METRO,,1,330325,100319
9930,1,2053548,26 MONDAWMIN METRO,,1,330327,100319
9930,1,2053547,26 MONDAWMIN METRO,,1,327786,100319
9930,1,2053546,26 MONDAWMIN METRO,,1,327785,100319
9930,1,2053545,26 MONDAWMIN METRO,,1,327791,100319
9930,1,2053544,26 MONDAWMIN METRO,,1,327790,100319
9930,1,2053543,26 MONDAWMIN METRO,,1,330764,100319
9930,1,2053542,26 MONDAWMIN METRO,,1,330325,100319
9930,1,2053541,26 MONDAWMIN METRO,,1,330327,100319
9930,1,2053540,26 MONDAWMIN METRO,,1,327786,100319
9930,1,2053539,26 MONDAWMIN METRO,,1,330366,100319
9930,1,2053538,26 MONDAWMIN METRO,,1,327791,100319
9930,1,2053537,26 MONDAWMIN METRO,,1,327790,100319
9930,1,2053536,26 MONDAWMIN METRO,,1,330764,100319
9930,1,2053535,26 MONDAWMIN METRO,,1,330325,100319
9930,1,2053534,26 MONDAWMIN METRO,,1,330327,100319
9930,1,2053577,26 MONDAWMIN METRO,,1,330326,100319
9930,1,2053578,26 MONDAWMIN METRO,,1,330763,100319
9930,1,2053579,26 MONDAWMIN METRO,,1,327796,100319
9930,1,2053580,26 MONDAWMIN METRO,,1,327790,100319
9930,1,2053581,26 MONDAWMIN METRO,,1,327794,100319
9930,1,2053582,26 MONDAWMIN METRO,,1,330325,100319
9930,1,2053583,26 MONDAWMIN METRO,,1,327795,100319
9930,1,2053584,26 MONDAWMIN METRO,,1,330326,100319
9930,1,2053585,26 MONDAWMIN METRO,,1,330763,100319
9930,1,2053586,26 MONDAWMIN METRO,,1,327796,100319
9930,1,2053587,26 MONDAWMIN METRO,,1,327790,100319
9930,1,2053588,26 MONDAWMIN METRO,,1,327794,100319
9930,1,2053589,26 MONDAWMIN METRO,,1,327795,100319
9930,1,2053590,26 MONDAWMIN METRO,,1,330326,100319
9930,1,2053591,26 MONDAWMIN METRO,,1,327796,100319
9930,1,2053592,26 MONDAWMIN METRO,,1,327790,100319
9930,1,2053593,26 MONDAWMIN METRO,,1,327794,100319
9930,1,2053594,26 MONDAWMIN METRO,,1,327795,100319
9930,1,2053595,26 MONDAWMIN METRO,,1,330326,100319
9930,1,2053596,26 MONDAWMIN METRO,,1,327796,100319
9930,1,2053597,26 MONDAWMIN METRO,,1,327790,100319
9930,1,2053598,26 MONDAWMIN METRO,,1,327795,100319
9930,1,2053599,26 MONDAWMIN METRO,,1,327796,100319
9930,1,2053600,26 MONDAWMIN METRO,,1,327795,100319
9931,1,2053725,28 ROGERS AVE METRO,,0,327809,100320
9931,1,2053726,28 ROGERS AVE METRO,,0,327810,100320
9931,1,2053727,28 ROGERS AVE METRO,,0,327811,100320
9931,1,2053728,28 ROGERS AVE METRO,,0,327812,100320
9931,1,2053729,28 ROGERS AVE METRO,,0,327809,100320
9931,1,2053730,28 ROGERS AVE METRO,,0,327813,100320
9931,1,2053731,28 ROGERS AVE METRO,,0,327814,100320
9931,1,2076170,28 MEDFIELD,,0,330760,100902
9931,1,2053732,28 ROGERS AVE METRO,,0,327815,100320
9931,1,2076171,28 MEDFIELD,,0,330761,100902
9931,1,2076172,28 MEDFIELD,,0,330315,100902
9931,1,2075406,28 MEDFIELD,,0,330314,100902
9931,1,2053733,28 ROGERS AVE METRO,,0,327816,100320
9931,1,2053734,28 ROGERS AVE METRO,,0,327817,100320
9931,1,2053735,28 ROGERS AVE METRO,,0,327811,100320
9931,1,2053736,28 ROGERS AVE METRO,,0,327812,100320
9931,1,2053737,28 ROGERS AVE METRO,,0,330314,100320
9931,1,2053738,28 ROGERS AVE METRO,,0,330315,100320
9931,1,2053739,28 ROGERS AVE METRO,,0,327815,100320
